### DATA:
#
# 2167
#      Q             I(Q)           Error     
6.83544080E-01  9.24722092E-03  1.87898809E-03
6.83981165E-01  1.06286467E-02  2.51193238E-03
6.84418244E-01  1.22890788E-02  2.19382109E-03
6.84855314E-01  9.89920964E-03  2.12339884E-03
6.85292378E-01  1.17157471E-02  2.16300529E-03
6.85729433E-01  1.33108891E-02  2.50501158E-03
6.86166482E-01  9.60870228E-03  1.99407591E-03
6.86603522E-01  1.28405080E-02  2.29163426E-03
6.87040556E-01  9.66067731E-03  2.09096066E-03
6.87477581E-01  8.82810486E-03  1.91808057E-03
6.87914599E-01  9.26017338E-03  1.96527740E-03
6.88351610E-01  1.00770637E-02  2.26699007E-03
6.88788613E-01  8.20468819E-03  1.87468580E-03
6.89225609E-01  1.35886015E-02  2.57789478E-03
6.89662597E-01  1.32936277E-02  2.56889223E-03
6.90099577E-01  1.06351473E-02  2.24861642E-03
6.90536550E-01  1.54845798E-02  2.63531614E-03
6.90973515E-01  1.34112687E-02  2.43237499E-03
6.91410473E-01  1.04847245E-02  2.17493304E-03
6.91847423E-01  9.73002591E-03  2.21236133E-03
6.92284366E-01  1.07696355E-02  2.23371927E-03
6.92721301E-01  1.34129146E-02  2.47426019E-03
6.93158229E-01  1.08049084E-02  2.24099651E-03
6.93595148E-01  1.49567092E-02  2.83573394E-03
6.94032061E-01  1.34904272E-02  2.53251105E-03
6.94468965E-01  1.60363449E-02  2.93509036E-03
6.94905863E-01  1.01857451E-02  2.21157033E-03
6.95342752E-01  1.07788166E-02  2.28586007E-03
6.95779634E-01  1.48055499E-02  2.68339461E-03
6.96216508E-01  1.00855991E-02  2.24401636E-03
6.96653375E-01  8.58570976E-03  2.07354656E-03
6.97090234E-01  1.01161164E-02  2.36170646E-03
6.97527085E-01  9.84517618E-03  2.24769775E-03
6.97963929E-01  1.07289610E-02  2.43839546E-03
6.98400765E-01  8.83621968E-03  2.25684974E-03
6.98837594E-01  1.46739001E-02  2.85107887E-03
6.99274415E-01  1.15774058E-02  2.45424665E-03
6.99711228E-01  1.02260300E-02  2.33420905E-03
7.00148034E-01  1.43726238E-02  2.84774075E-03
7.00584832E-01  6.48281974E-03  1.86546572E-03
7.01021622E-01  7.58760545E-03  2.16081280E-03
7.01458404E-01  1.04703552E-02  2.38969076E-03
7.01895179E-01  9.94641307E-03  2.33292172E-03
7.02331947E-01  9.40425469E-03  2.27031722E-03
7.02768706E-01  8.50586449E-03  2.32941252E-03
7.03205458E-01  1.37088766E-02  3.00504618E-03
7.03642202E-01  1.07686086E-02  2.45740037E-03
7.04078939E-01  1.94327140E-02  3.49308750E-03
7.04515667E-01  1.38026865E-02  2.79831667E-03
7.04952389E-01  1.47784562E-02  3.05095327E-03
7.05389102E-01  1.53343778E-02  2.98460866E-03
7.05825808E-01  9.46414727E-03  2.49918217E-03
7.06262505E-01  1.01382707E-02  2.44663154E-03
7.06699196E-01  1.30516913E-02  3.23411847E-03
7.07135878E-01  1.04949258E-02  2.53225479E-03
7.07572553E-01  1.87187582E-02  3.43869309E-03
7.08009220E-01  1.49346618E-02  3.15147510E-03
7.08445879E-01  1.43302199E-02  3.09505324E-03
7.08882531E-01  1.42868950E-02  3.32645526E-03
7.09319175E-01  1.20597121E-02  2.75027318E-03
7.09755811E-01  1.55394388E-02  3.08410863E-03
7.10192439E-01  1.23446882E-02  3.10032519E-03
7.10629059E-01  1.16432993E-02  2.87789474E-03
7.11065672E-01  1.50112509E-02  3.10693210E-03
7.11502277E-01  1.38034578E-02  3.26779471E-03
7.11938874E-01  1.47661764E-02  3.05658204E-03
7.12375464E-01  9.52834041E-03  2.71122889E-03
7.12812045E-01  1.26943493E-02  3.04443307E-03
7.13248619E-01  1.13957109E-02  2.74837680E-03
7.13685185E-01  1.52697859E-02  3.51663775E-03
7.14121744E-01  1.07683649E-02  2.67783783E-03
7.14558294E-01  1.81706653E-02  3.53166584E-03
7.14994837E-01  9.35484594E-03  2.48869257E-03
7.15431371E-01  1.31084903E-02  2.98790169E-03
7.15867898E-01  1.32704189E-02  3.02456828E-03
7.16304418E-01  1.31536149E-02  2.99812098E-03
7.16740929E-01  7.72557349E-03  2.52413901E-03
7.17177432E-01  1.24029743E-02  2.90557721E-03
7.17613928E-01  1.33909234E-02  3.05185268E-03
7.18050416E-01  1.33819963E-02  3.04983215E-03
7.18486896E-01  1.47502357E-02  3.34623944E-03
7.18923368E-01  1.49670553E-02  3.24202571E-03
7.19359832E-01  1.20073966E-02  3.06250820E-03
7.19796289E-01  1.22278542E-02  2.94785925E-03
7.20232737E-01  1.00278089E-02  2.66683773E-03
7.20669178E-01  9.95117999E-03  2.64655944E-03
7.21105611E-01  1.00142265E-02  2.66324412E-03
7.21542036E-01  6.52480849E-03  2.16796892E-03
7.21978453E-01  1.32572227E-02  3.10438568E-03
7.22414862E-01  1.28403470E-02  3.00739059E-03
7.22851264E-01  1.45523373E-02  3.39062379E-03
7.23287657E-01  9.47276075E-03  2.61504463E-03
7.23724042E-01  8.91625438E-03  2.56262832E-03
7.24160420E-01  1.40258049E-02  3.19554473E-03
7.24596790E-01  1.08920010E-02  2.79725000E-03
7.25033151E-01  1.04947756E-02  2.98498243E-03
7.25469505E-01  1.62415846E-02  3.43504548E-03
7.25905851E-01  1.35038585E-02  3.16175657E-03
7.26342189E-01  6.68816194E-03  2.22206850E-03
7.26778519E-01  1.42233889E-02  3.24024607E-03
7.27214842E-01  1.14733782E-02  2.94571118E-03
7.27651156E-01  6.75258448E-03  2.48167516E-03
7.28087462E-01  1.28496746E-02  3.44610016E-03
7.28523760E-01  1.05980430E-02  3.01422230E-03
7.28960051E-01  6.85386916E-03  2.27693789E-03
7.29396333E-01  3.90692879E-03  1.74388384E-03
7.29832607E-01  9.75491948E-03  2.69256599E-03
7.30268874E-01  1.39799934E-02  3.45187978E-03
7.30705132E-01  1.14327603E-02  2.93534514E-03
7.31141383E-01  1.72582357E-02  3.64822554E-03
7.31577625E-01  1.78646324E-02  3.69228830E-03
7.32013860E-01  1.38235550E-02  3.58210933E-03
7.32450087E-01  8.71008918E-03  2.61496107E-03
7.32886305E-01  1.09331650E-02  3.10908806E-03
7.33322516E-01  7.05562686E-03  2.34373292E-03
7.33758718E-01  1.02388944E-02  2.82547985E-03
7.34194913E-01  1.02391452E-02  2.82554906E-03
7.34631099E-01  1.54173224E-02  4.03383760E-03
7.35067278E-01  1.58143155E-02  3.68257676E-03
7.35503448E-01  8.71158285E-03  2.84513176E-03
7.35939611E-01  1.04415691E-02  2.88112193E-03
7.36375765E-01  5.60928167E-03  2.11427669E-03
7.36811912E-01  7.40389141E-03  2.45899841E-03
7.37248050E-01  1.73978841E-02  3.84379795E-03
7.37684180E-01  1.22320040E-02  3.13931336E-03
7.38120303E-01  9.71600068E-03  2.79139046E-03
7.38556417E-01  1.07128278E-02  2.95557531E-03
7.38992523E-01  6.46739551E-03  2.27931640E-03
7.39428621E-01  8.19474521E-03  2.58098612E-03
7.39864711E-01  9.22167078E-03  2.76785454E-03
7.40300793E-01  1.07312076E-02  2.96062075E-03
7.40736867E-01  7.44754308E-03  2.47344486E-03
7.41172933E-01  1.55341529E-02  3.72078161E-03
7.41608990E-01  9.27589231E-03  2.78405562E-03
7.42045040E-01  9.30686301E-03  2.79330870E-03
7.42481082E-01  6.69666878E-03  2.35985447E-03
7.42917115E-01  6.68587429E-03  2.35606330E-03
7.43353140E-01  3.33755759E-03  1.66604980E-03
7.43789158E-01  1.11478871E-02  3.07494710E-03
7.44225167E-01  5.99279398E-03  2.25840824E-03
7.44661168E-01  1.25681134E-02  3.22504555E-03
7.45097161E-01  6.05398687E-03  2.28140062E-03
7.45533145E-01  1.10103260E-02  3.03721173E-03
7.45969122E-01  1.58500069E-02  4.95938998E-03
7.46405090E-01  1.00885957E-02  2.89790918E-03
7.46841051E-01  1.21400176E-02  3.45049448E-03
7.47277003E-01  1.41387021E-02  3.51012886E-03
7.47712947E-01  6.04465504E-03  2.27789546E-03
7.48148883E-01  7.03319926E-03  2.47803690E-03
7.48584811E-01  8.60655181E-03  2.71014208E-03
7.49020730E-01  1.23725996E-02  3.73176315E-03
7.49456642E-01  4.51258286E-03  2.01362656E-03
7.49892545E-01  1.47065735E-02  3.74648927E-03
7.50328440E-01  1.16714397E-02  3.21853241E-03
7.50764327E-01  8.68814168E-03  2.73572544E-03
7.51200205E-01  1.08408601E-02  3.11284041E-03
7.51636076E-01  4.52514027E-03  2.01921809E-03
7.52071938E-01  1.39972918E-02  3.47527234E-03
7.52507792E-01  9.20565717E-03  2.89794174E-03
7.52943638E-01  5.34535452E-03  2.17651669E-03
7.53379476E-01  1.28885675E-02  3.42282283E-03
7.53815305E-01  1.24622557E-02  3.54159620E-03
7.54251127E-01  8.21928156E-03  2.72872047E-03
7.54686940E-01  1.03704062E-02  3.11088993E-03
7.55122745E-01  8.08956831E-03  2.68582931E-03
7.55558541E-01  1.01280060E-02  3.03854005E-03
7.55994329E-01  1.01191450E-02  3.03589530E-03
7.56430110E-01  1.47856698E-02  3.89535314E-03
7.56865881E-01  8.49378302E-03  2.81947222E-03
7.57301645E-01  9.15870103E-03  2.88323040E-03
7.57737401E-01  8.48637616E-03  2.81702444E-03
7.58173148E-01  1.47471625E-02  3.66009859E-03
7.58608886E-01  9.45595338E-03  3.26298811E-03
7.59044617E-01  5.70538288E-03  2.68390810E-03
7.59480339E-01  7.52338783E-03  2.65011309E-03
7.59916053E-01  5.72698165E-03  2.33147216E-03
7.60351759E-01  6.55916131E-03  2.47116394E-03
7.60787457E-01  8.69646756E-03  3.19359687E-03
7.61223146E-01  1.53016879E-02  4.03039158E-03
7.61658827E-01  8.67231846E-03  3.18476018E-03
7.62094499E-01  7.68718772E-03  2.70759459E-03
7.62530164E-01  7.63001464E-03  2.68753296E-03
7.62965820E-01  1.28175734E-02  6.45315560E-03
7.63401467E-01  1.06608663E-02  3.47894221E-03
7.63837107E-01  1.36854689E-02  5.15528399E-03
7.64272738E-01  6.78453331E-03  2.55579120E-03
7.64708361E-01  7.82066663E-03  2.75442921E-03
7.65143975E-01  6.93609277E-03  2.61269044E-03
7.65579581E-01  6.90282588E-03  2.95057777E-03
7.66015179E-01  6.98381781E-03  2.63060619E-03
7.66450768E-01  9.74887127E-03  3.36366733E-03
7.66886349E-01  1.30855075E-02  3.87678218E-03
7.67321922E-01  4.02245391E-03  2.00726784E-03
7.67757486E-01  9.95847208E-03  3.13377611E-03
7.68193042E-01  8.12521371E-03  3.79158509E-03
7.68628590E-01  6.94424091E-03  2.61575103E-03
7.69064129E-01  1.33365879E-02  3.67470963E-03
7.69499660E-01  6.04634450E-03  2.46110320E-03
7.69935182E-01  1.21528657E-02  3.48732690E-03
7.70370697E-01  1.34727478E-02  3.71197810E-03
7.70806202E-01  7.11065666E-03  2.67821818E-03
7.71241700E-01  5.18734812E-03  2.31396315E-03
7.71677189E-01  6.09516205E-03  2.48091529E-03
7.72112669E-01  5.15104579E-03  2.29781075E-03
7.72548141E-01  1.06565004E-02  3.35228391E-03
7.72983605E-01  5.06460594E-03  2.25934734E-03
7.73419060E-01  4.29413127E-03  2.14255499E-03
7.73854507E-01  9.25419949E-03  3.07075042E-03
7.74289946E-01  7.35308727E-03  2.76920087E-03
7.74725376E-01  3.19403536E-03  1.84119655E-03
7.75160797E-01  4.16350938E-03  2.07751486E-03
7.75596210E-01  9.77588103E-03  3.58843948E-03
7.76031615E-01  8.36147374E-03  3.90158003E-03
7.76467011E-01  3.20771734E-03  1.84907141E-03
7.76902399E-01  1.06926680E-02  3.36360588E-03
7.77337779E-01  6.44946329E-03  2.62467203E-03
7.77773149E-01  6.59511087E-03  2.68375274E-03
7.78208512E-01  5.26965969E-03  2.35058801E-03
7.78643866E-01  4.39225095E-03  2.19140769E-03
7.79079211E-01  7.54894343E-03  2.84268996E-03
7.79514548E-01  6.58165681E-03  2.67829650E-03
7.79949877E-01  3.35932463E-03  1.93632137E-03
7.80385197E-01  3.18186795E-03  1.83419457E-03
7.80820509E-01  6.68244283E-03  2.71917563E-03
7.81255812E-01  5.50890282E-03  2.45701743E-03
7.81691106E-01  5.59945738E-03  2.49729464E-03
7.82126392E-01  1.00026790E-02  3.31789535E-03
7.82561670E-01  3.31273199E-03  1.90950937E-03
7.82996939E-01  3.40463713E-03  1.96239659E-03
7.83432200E-01  5.53344661E-03  2.92236670E-03
7.83867452E-01  8.04264933E-03  3.43630261E-03
7.84302695E-01  4.45589171E-03  2.22309194E-03
7.84737930E-01  4.52994643E-03  2.25995666E-03
7.85173156E-01  4.56541664E-03  2.27761298E-03
7.85608374E-01  3.40895056E-03  1.96487917E-03
7.86043584E-01  4.62233996E-03  2.30594699E-03
7.86478785E-01  3.41671346E-03  1.96934630E-03
7.86913977E-01  9.29763435E-03  3.66183910E-03
7.87349160E-01  4.59676250E-03  2.29321634E-03
7.87784336E-01  1.16094754E-02  4.32624281E-03
7.88219502E-01  2.35669188E-03  1.66451406E-03
7.88654660E-01  8.02695040E-03  3.02198769E-03
7.89089810E-01  4.76850503E-03  2.37869481E-03
7.89524950E-01  6.92714810E-03  3.25719503E-03
7.89960083E-01  3.56825906E-03  2.05654311E-03
7.90395206E-01  4.81937563E-03  2.40401127E-03
7.90830321E-01  6.91211006E-03  2.81231841E-03
7.91265428E-01  7.34172981E-03  3.45160852E-03
7.91700526E-01  3.49555742E-03  2.01471411E-03
7.92135615E-01  2.44445192E-03  1.72642466E-03
7.92570696E-01  4.84853208E-03  2.41852133E-03
7.93005768E-01  5.89343766E-03  2.62803216E-03
7.93440831E-01  6.21545232E-03  3.28177300E-03
7.93875886E-01  0.00000000E+00  0.00000000E+00
7.94310932E-01  8.60807347E-03  3.67709846E-03
7.94745970E-01  7.33451933E-03  2.98356625E-03
7.95180998E-01  6.11226137E-03  2.72531939E-03
7.95616019E-01  3.81779687E-03  2.20009500E-03
7.96051030E-01  2.37971969E-03  1.68076042E-03
7.96486033E-01  7.57017128E-03  3.55871083E-03
7.96921028E-01  2.45984085E-03  1.73728081E-03
7.97356013E-01  4.97959138E-03  3.04442025E-03
7.97790990E-01  3.90067826E-03  2.90407139E-03
7.98225959E-01  4.83875043E-03  2.41365564E-03
7.98660918E-01  7.70400499E-03  3.62144854E-03
7.99095869E-01  2.49006061E-03  1.75859802E-03
7.99530811E-01  1.78428125E-02  5.66483403E-03
7.99965745E-01  3.88640153E-03  2.23955591E-03
8.00400670E-01  3.74448913E-03  2.15792835E-03
8.00835586E-01  6.55223271E-03  3.45918936E-03
8.01270494E-01  8.86721365E-03  3.33696058E-03
8.01705392E-01  3.88190878E-03  2.23697231E-03
8.02140282E-01  1.30887778E-03  1.30804170E-03
8.02575164E-01  5.12439349E-03  2.55578323E-03
8.03010036E-01  2.67250616E-03  1.88728180E-03
8.03444900E-01  6.39783733E-03  2.85225577E-03
8.03879756E-01  5.31067867E-03  2.64845129E-03
8.04314602E-01  3.93721553E-03  2.26878240E-03
8.04749440E-01  1.32089680E-03  1.32004543E-03
8.05184269E-01  1.34343828E-03  1.34255763E-03
8.05619089E-01  9.22300308E-03  3.47024969E-03
8.06053901E-01  4.03053119E-03  2.32244900E-03
8.06488703E-01  1.19975731E-02  4.40005296E-03
8.06923497E-01  5.40978111E-03  2.69774420E-03
8.07358283E-01  6.67435603E-03  2.97513054E-03
8.07793059E-01  5.47507967E-03  2.73022020E-03
8.08227827E-01  1.09944908E-02  4.32727175E-03
8.08662586E-01  4.02064266E-03  2.99328236E-03
8.09097336E-01  5.54961572E-03  2.76728804E-03
8.09532077E-01  8.12670394E-03  3.30453870E-03
8.09966810E-01  0.00000000E+00  0.00000000E+00
8.10401534E-01  5.64167526E-03  2.81306671E-03
8.10836249E-01  8.14889140E-03  3.82995918E-03
8.11270955E-01  1.42420815E-03  1.42321878E-03
8.11705652E-01  0.00000000E+00  0.00000000E+00
8.12140341E-01  5.65005689E-03  2.81723525E-03
8.12575020E-01  1.41060946E-03  1.40963896E-03
8.13009691E-01  1.40485047E-03  1.40388791E-03
8.13444353E-01  4.32729376E-03  3.22128899E-03
8.13879007E-01  1.25925890E-02  4.61717562E-03
8.14313651E-01  1.01260502E-02  4.32304117E-03
8.14748287E-01  1.42649799E-03  1.42550564E-03
8.15182914E-01  4.31562368E-03  2.48637912E-03
8.15617531E-01  7.34747673E-03  3.27410138E-03
8.16052140E-01  4.24442327E-03  3.15967664E-03
8.16486741E-01  1.49093533E-03  1.48985141E-03
8.16921332E-01  5.73869322E-03  2.86130921E-03
8.17355915E-01  2.96479575E-03  2.09339547E-03
8.17790488E-01  8.80555591E-03  4.13759577E-03
8.18225053E-01  4.39660805E-03  2.53293761E-03
8.18659609E-01  9.10564949E-03  4.27813350E-03
8.19094156E-01  0.00000000E+00  0.00000000E+00
8.19528694E-01  1.35192274E-02  6.86418894E-03
8.19963223E-01  1.48478605E-03  1.48371128E-03
8.20397743E-01  1.05464116E-02  7.81824191E-03
8.20832255E-01  3.11393998E-03  2.19854428E-03
8.21266757E-01  1.48062234E-03  1.47955368E-03
8.21701251E-01  0.00000000E+00  0.00000000E+00
8.22135736E-01  1.50901094E-03  1.50790096E-03
8.22570211E-01  3.07692815E-03  2.17245237E-03
8.23004678E-01  0.00000000E+00  0.00000000E+00
8.23439136E-01  6.01002511E-03  3.67318197E-03
8.23873585E-01  3.12878029E-03  3.12639464E-03
8.24308025E-01  3.06806606E-03  2.16620506E-03
8.24742456E-01  3.15783469E-03  3.15540465E-03
8.25176878E-01  3.16278727E-03  3.16034967E-03
8.25611292E-01  3.11961300E-03  3.11724157E-03
8.26045696E-01  6.41488063E-03  3.92010358E-03
8.26480091E-01  0.00000000E+00  0.00000000E+00
8.26914478E-01  1.61643684E-03  1.61516355E-03
8.27348855E-01  4.75215585E-03  2.73730003E-03
8.27783223E-01  3.23815126E-03  2.28610432E-03
8.28217583E-01  9.85461359E-03  5.67589243E-03
8.28651933E-01  4.70894754E-03  2.71246939E-03
8.29086275E-01  5.01585780E-03  2.88882349E-03
8.29520607E-01  4.77491740E-03  2.75038121E-03
8.29954931E-01  3.32783016E-03  3.32513228E-03
8.30389245E-01  6.60234071E-03  4.03441529E-03
8.30823551E-01  3.28016732E-03  3.27754633E-03
8.31257847E-01  1.70268786E-03  1.70127543E-03
8.31692135E-01  1.60932477E-03  1.60806305E-03
8.32126413E-01  6.79985192E-03  4.15483957E-03
8.32560683E-01  6.70020290E-03  4.09408538E-03
8.32994943E-01  5.02529150E-03  2.89424513E-03
8.33429194E-01  1.22453856E-02  6.75628949E-03
8.33863437E-01  0.00000000E+00  0.00000000E+00
8.34297670E-01  0.00000000E+00  0.00000000E+00
8.34731894E-01  6.75624072E-03  4.12825251E-03
8.35166110E-01  1.73475867E-03  1.73329289E-03
8.35600316E-01  1.76158781E-03  1.76007637E-03
8.36034513E-01  0.00000000E+00  0.00000000E+00
8.36468701E-01  1.79243082E-03  1.79086607E-03
8.36902880E-01  5.16126366E-03  2.97236046E-03
8.37337050E-01  1.07551842E-02  6.69196937E-03
8.37771211E-01  0.00000000E+00  0.00000000E+00
8.38205363E-01  1.05531923E-02  5.54485097E-03
8.38639505E-01  1.82452229E-03  1.82290121E-03
8.39073639E-01  5.24099352E-03  3.90042215E-03
8.39507764E-01  7.33759592E-03  4.48263029E-03
8.39941879E-01  5.26816483E-03  3.92061256E-03
8.40375985E-01  3.61732701E-03  3.61414134E-03
8.40810083E-01  7.55404129E-03  4.61453478E-03
8.41244171E-01  1.76829325E-03  1.76677082E-03
8.41678250E-01  3.73602600E-03  3.73262807E-03
8.42112320E-01  5.39808725E-03  3.10838916E-03
8.42546381E-01  5.54387453E-03  3.19211063E-03
8.42980432E-01  1.88185635E-03  1.88013225E-03
8.43414475E-01  1.83814383E-03  1.83649896E-03
8.43848508E-01  3.86297464E-03  3.85934232E-03
8.44282533E-01  0.00000000E+00  0.00000000E+00
8.44716548E-01  1.33455715E-02  6.84994312E-03
8.45150554E-01  1.88557413E-03  1.88384345E-03
8.45584550E-01  0.00000000E+00  0.00000000E+00
8.46018538E-01  0.00000000E+00  0.00000000E+00
8.46452517E-01  0.00000000E+00  0.00000000E+00
8.46886486E-01  0.00000000E+00  0.00000000E+00
8.47320446E-01  5.67835700E-03  5.67312590E-03
8.47754397E-01  3.94553400E-03  3.94174568E-03
8.48188339E-01  3.99937981E-03  2.82248130E-03
8.48622272E-01  3.82107669E-03  2.69688243E-03
8.49056195E-01  0.00000000E+00  0.00000000E+00
8.49490109E-01  0.00000000E+00  0.00000000E+00
8.49924015E-01  4.07919358E-03  2.87869669E-03
8.50357910E-01  1.19765343E-02  5.62107223E-03
8.50791797E-01  1.39459394E-02  8.66240569E-03
8.51225675E-01  6.26856142E-03  3.60810474E-03
8.51659543E-01  1.96572313E-03  1.96384296E-03
8.52093402E-01  4.11240937E-03  4.10829490E-03
8.52527252E-01  0.00000000E+00  0.00000000E+00
8.52961092E-01  0.00000000E+00  0.00000000E+00
8.53394924E-01  0.00000000E+00  0.00000000E+00
8.53828746E-01  1.99654187E-03  1.99460254E-03
8.54262559E-01  4.25775687E-03  3.00444898E-03
8.54696362E-01  4.13793770E-03  2.92007062E-03
8.55130157E-01  1.28271115E-02  1.08852475E-02
8.55563942E-01  0.00000000E+00  0.00000000E+00
8.55997718E-01  0.00000000E+00  0.00000000E+00
8.56431484E-01  0.00000000E+00  0.00000000E+00
8.56865242E-01  0.00000000E+00  0.00000000E+00
8.57298990E-01  8.82792487E-03  6.22887567E-03
8.57732729E-01  0.00000000E+00  0.00000000E+00
8.58166458E-01  0.00000000E+00  0.00000000E+00
8.58600179E-01  0.00000000E+00  0.00000000E+00
8.59033890E-01  0.00000000E+00  0.00000000E+00
8.59467591E-01  0.00000000E+00  0.00000000E+00
8.59901284E-01  0.00000000E+00  0.00000000E+00
8.60334967E-01  0.00000000E+00  0.00000000E+00
8.60768641E-01  0.00000000E+00  0.00000000E+00
8.61202305E-01  0.00000000E+00  0.00000000E+00
8.61635960E-01  0.00000000E+00  0.00000000E+00
8.62069606E-01  0.00000000E+00  0.00000000E+00
8.62503243E-01  0.00000000E+00  0.00000000E+00
8.62936870E-01  0.00000000E+00  0.00000000E+00
8.63370488E-01  0.00000000E+00  0.00000000E+00
8.63804096E-01  0.00000000E+00  0.00000000E+00
8.64237695E-01  0.00000000E+00  0.00000000E+00
8.64671285E-01  0.00000000E+00  0.00000000E+00
8.65104866E-01  0.00000000E+00  0.00000000E+00
8.65538437E-01  0.00000000E+00  0.00000000E+00
8.65971999E-01  0.00000000E+00  0.00000000E+00
8.66405551E-01  0.00000000E+00  0.00000000E+00
8.66839094E-01  0.00000000E+00  0.00000000E+00
8.67272628E-01  0.00000000E+00  0.00000000E+00
8.67706152E-01  0.00000000E+00  0.00000000E+00
8.68139667E-01  0.00000000E+00  0.00000000E+00
8.68573173E-01  0.00000000E+00  0.00000000E+00
8.69006669E-01  0.00000000E+00  0.00000000E+00
8.69440156E-01  0.00000000E+00  0.00000000E+00
8.69873633E-01  0.00000000E+00  0.00000000E+00
8.70307101E-01  0.00000000E+00  0.00000000E+00
8.70740560E-01  0.00000000E+00  0.00000000E+00
8.71174009E-01  0.00000000E+00  0.00000000E+00
8.71607448E-01  0.00000000E+00  0.00000000E+00
8.72040879E-01  0.00000000E+00  0.00000000E+00
8.72474300E-01  0.00000000E+00  0.00000000E+00
8.72907711E-01  0.00000000E+00  0.00000000E+00
8.73341113E-01  0.00000000E+00  0.00000000E+00
8.73774506E-01  0.00000000E+00  0.00000000E+00
8.74207889E-01  0.00000000E+00  0.00000000E+00
8.74641263E-01  0.00000000E+00  0.00000000E+00
8.75074627E-01  0.00000000E+00  0.00000000E+00
8.75507982E-01  0.00000000E+00  0.00000000E+00
8.75941327E-01  0.00000000E+00  0.00000000E+00
8.76374663E-01  0.00000000E+00  0.00000000E+00
8.76807990E-01  0.00000000E+00  0.00000000E+00
8.77241307E-01  0.00000000E+00  0.00000000E+00
8.77674614E-01  0.00000000E+00  0.00000000E+00
8.78107912E-01  0.00000000E+00  0.00000000E+00
8.78541201E-01  0.00000000E+00  0.00000000E+00
8.78974480E-01  0.00000000E+00  0.00000000E+00
8.79407749E-01  0.00000000E+00  0.00000000E+00
8.79841009E-01  0.00000000E+00  0.00000000E+00
8.80274260E-01  0.00000000E+00  0.00000000E+00
8.80707501E-01  0.00000000E+00  0.00000000E+00
8.81140733E-01  0.00000000E+00  0.00000000E+00
8.81573955E-01  0.00000000E+00  0.00000000E+00
8.82007167E-01  0.00000000E+00  0.00000000E+00
8.82440370E-01  0.00000000E+00  0.00000000E+00
8.82873564E-01  0.00000000E+00  0.00000000E+00
8.83306748E-01  0.00000000E+00  0.00000000E+00
8.83739922E-01  0.00000000E+00  0.00000000E+00
8.84173087E-01  0.00000000E+00  0.00000000E+00
8.84606242E-01  0.00000000E+00  0.00000000E+00
8.85039388E-01  0.00000000E+00  0.00000000E+00
8.85472524E-01  0.00000000E+00  0.00000000E+00
8.85905651E-01  0.00000000E+00  0.00000000E+00
8.86338768E-01  0.00000000E+00  0.00000000E+00
8.86771876E-01  0.00000000E+00  0.00000000E+00
8.87204974E-01  0.00000000E+00  0.00000000E+00
8.87638062E-01  0.00000000E+00  0.00000000E+00
8.88071141E-01  0.00000000E+00  0.00000000E+00
8.88504210E-01  0.00000000E+00  0.00000000E+00
8.88937270E-01  0.00000000E+00  0.00000000E+00
8.89370320E-01  0.00000000E+00  0.00000000E+00
8.89803360E-01  0.00000000E+00  0.00000000E+00
8.90236391E-01  0.00000000E+00  0.00000000E+00
8.90669412E-01  0.00000000E+00  0.00000000E+00
8.91102424E-01  0.00000000E+00  0.00000000E+00
8.91535426E-01  0.00000000E+00  0.00000000E+00
8.91968418E-01  0.00000000E+00  0.00000000E+00
8.92401401E-01  0.00000000E+00  0.00000000E+00
8.92834374E-01  0.00000000E+00  0.00000000E+00
8.93267338E-01  0.00000000E+00  0.00000000E+00
8.93700292E-01  0.00000000E+00  0.00000000E+00
8.94133236E-01  0.00000000E+00  0.00000000E+00
8.94566171E-01  0.00000000E+00  0.00000000E+00
8.94999095E-01  0.00000000E+00  0.00000000E+00
8.95432011E-01  0.00000000E+00  0.00000000E+00
8.95864916E-01  0.00000000E+00  0.00000000E+00
8.96297812E-01  0.00000000E+00  0.00000000E+00
8.96730699E-01  0.00000000E+00  0.00000000E+00
8.97163575E-01  0.00000000E+00  0.00000000E+00
8.97596442E-01  0.00000000E+00  0.00000000E+00
8.98029300E-01  0.00000000E+00  0.00000000E+00
8.98462147E-01  0.00000000E+00  0.00000000E+00
8.98894985E-01  0.00000000E+00  0.00000000E+00
8.99327814E-01  0.00000000E+00  0.00000000E+00
8.99760632E-01  0.00000000E+00  0.00000000E+00
9.00193441E-01  0.00000000E+00  0.00000000E+00
9.00626240E-01  0.00000000E+00  0.00000000E+00
9.01059029E-01  0.00000000E+00  0.00000000E+00
9.01491809E-01  0.00000000E+00  0.00000000E+00
9.01924579E-01  0.00000000E+00  0.00000000E+00
9.02357339E-01  0.00000000E+00  0.00000000E+00
9.02790090E-01  0.00000000E+00  0.00000000E+00
9.03222831E-01  0.00000000E+00  0.00000000E+00
9.03655562E-01  0.00000000E+00  0.00000000E+00
9.04088283E-01  0.00000000E+00  0.00000000E+00
9.04520995E-01  0.00000000E+00  0.00000000E+00
9.04953697E-01  0.00000000E+00  0.00000000E+00
9.05386389E-01  0.00000000E+00  0.00000000E+00
9.05819071E-01  0.00000000E+00  0.00000000E+00
9.06251744E-01  0.00000000E+00  0.00000000E+00
9.06684407E-01  0.00000000E+00  0.00000000E+00
9.07117060E-01  0.00000000E+00  0.00000000E+00
9.07549703E-01  0.00000000E+00  0.00000000E+00
9.07982336E-01  0.00000000E+00  0.00000000E+00
